,Tweet,Label
2592,ab iss wahiyat aurat ko 440 volts ke jhtke lge ....bewdi saali,0
2593,"kon hain wo girls mjay batao zara, main tou aj 250 unfollow ki, follow back dia nai howa tha.  na reply deti.. 😂 main kaha dafa door phr hmri taraf say be.. 😁 jo follow kray ga usy follow. likes comments interact, jaan be hazir 😁",1
2594, lekin asli mai bhee tou kartay hain na. tou khuaab mai ye thori pata chalta hai k khuaab hai ya haqeeqat. phir agar na istemaal karain tou kya pata khuaab na ho haqeeqat ho.,1
2595,   😂😂😂hn na agey kam batain hain jinki waja dhoondi hain my ny jo ab ye bhi pta karon ky neend ko kia judai char gai hy mujhsey,1
2596,is mulk me awam k liye koi insaaf nhi (yahodi government) ✌️✌️✌️,0
2597,sab makeup sold out hogya bagallery pr bhenchod,0
2598,ahahaha (tere gand maroo) haha,0
2599,"raped and murdered. my own sister's name is madiha and this hashtag gave me chills. is mulk mein aurat ban k paida hona aik bht bari saza hai. nothing will happen, the rapist won't get any punishment.   ................. #stopchildabusesavefuture",1
2600,"( my services to threek ) jo randi ki aulade aap ki time line per aa ker galiya deti the, allah pak ki kasum i am the single man, mey ney unko maa, behan, aur beti ki gali de, kisi ko kil kerney, kisi ko zinda jala deney ki dhamki de, 80percent gandu run away",0
2601,bhenchod tu na hatti😂😂😂💯,0
2602,what kind of language you expect from a khusrey bilawal sy.,0
2603,league apni hai song apna ha so we must back it up rather than arguing. #hblpslv #tayyarhain,1
2604,abey saali,0
2605,yahoodi public should have said: khata ha tu (falasteeni) marta bhee ha aur ghar (settlements) banwata bhee tu ha.,1
2606,  bhai twitter per bhi shear krna chahiye .....,1
2607, oye aunty mat bol am bubbly 😂,1
2608,"haan bhenchod, sirf larkian hi asal may roti hain haina?",0
2609,"cpi muh se mungfalli nahi tootati g**d se akhrot todenge ye 🤦‍♂️🤦‍♂️,",0
2610, ap nay ye tou share kardiya lakin wo news share nahi ke jis may aik beti nay apnay baap ko qatal kiya ku kay wo uskay yaar say milnay nahi dyta tha ye hai asar mera jism mere marzi ka.. or han ap apni behn bv or beti ko zaroor ourat march may bhjen,0
2611,tweet pe tweet pe why..?,1
2612,aby mn randi ko e randi bolta jb meri bhn e ni to teri bhn ko e bolunga na or wo to h b randi ki bchi randi e😂😂.l.,0
2613, main bhi nahi krta jb online ata hoon tu bohat sary noti hoty hain😂😂,1
2614,tum modi ke randi ho call girl b ho mara pass proof hn teray,0
2615, to tu bataegi nai to pata kaise chalega?  😒😒😒,1
2616, mereko bhe insta py shout-out chahiye mereko nhi pta main nhi... 😂,1
2617,marr bhenchod 😂,0
2618, agr wo aap s sincere h tb haan kro,1
2619,  hhhyyynnn 😦 mjy to nhi pta. ab to ho jani chahya. pakki hai bs main chooti sy 2 km peechay tak nhi hai. wahan ja k agay apko jeep ma jana parta. or jeep walo ny sai loot machai v,1
2620,    ye b hai 😂😂,1
2621,just tell him iss main uss ka ghata aap ka kuch nai jata😂,1
2622,soon someone will murder you.   😇😇😇😇😇😇😇😇😇😇😇 you will be histroy like qandeel baloch but there are some people who respect her but no one respect u,0
2623,soch to teri zahir ho e rhi h  or lant appy wo b beshumarr 🖐🖐🖐 or jiski bat kr rhy ho tujy mirchii lgi na  to esii batein phir nikl e ati hain,0
2624,yeah to pehly hi bhugat k aya ha qandeel baloch wala mamla🤣,1
2625, han bcs warna phr har koi apne apne viewpoints thopne ki koshish krta if it was a general query,1
2626,"tu apne baap ki aulad nahi hai, chahe to dna check kara le bhosari wale ,, dogle apni ma se puchh tu kis jihadi ki paidais hai.. suwar",0
2627,  a ja bahi kr lay interaction 🤣😆,1
2628, mere pass ek bhi fake wa news nahi aati  kyon ??,1
2629, aurat ke rights allah ne quran mein clearly difine ker diye huwe hain jo wo rights nahi deta wo bhi ghalat aur jo unn se zayada demand kerr wo bhi ghalat hai,1
2630,dident know he was an ahmadiya!,1
2631, uss din gulzaar wale status pr reply kyoon kiya tha phir.. apko kaisay pta gulzar ka..?😨,1
2632, seriously sari game isi ki hai.. jese time ja raha hy na 😐,1
2633, lkin hazaar saal kon jeet sakta hay...lagta hay duao ki coating k andar badduae day rahay😂,1
2634, bhai aesi tweet karni hi ni thi😃 be a gentleman...❤,1
2635, itna pressure na lia kro 😂,1
2636,  aur kon si bat hai jis ki wja sy nend nai ani🤔,1
2637,i think ap rude ho rhe shanzy or is may kch b awkward nhi i think or group chat sb ny prhi h or whe decide kiya h so badami sb is not awkward 😊,1
2638, ye sab kahani tum shias ko  ibne saba aur dosray munafiqo kay zarye pohanchi hain !  tum shias ho hi ibne saba ki nasal ! tumhara radd allah ny quran mein khud kya hai !,0
2639,es yahodi ka app ne b bistr garm kya hy hahaha,0
2640,as vari police  ny chakya wa an ,1
2641, g ap ny follow kiya lkan wo follow back tha.. ab esy to na kry mere sath😰,1
2642,aur yeh ghasti k bachon ki trha bakwas share na kr imran k khelaf. tu aur tera leader apni okat dikha chukky hu. kutti k bache ab imran pr tanqeed na kr agr maa ka laal ha jo k tu ni tu ab bool woh such jo tu bolta tha pr esa ni huga. gandi maa ki gandi olad thook k chatta ha,0
2643,khinzeer ka haal bi khinzeer wala hoa..lanat ho is begherat pr .. jahanum men sar rha ho ga,0
2644, main personally bhot serious  banda hoon 😂😂😂🙌,1
2645,"neend bhi aa rahi, par kisi se bat karne ka mann bhi kar raha or dost mostly married hai ;-/, koi achi sci fi movie hi suggest kar de",1
2646, kya pta tha m apko pehly yaad krwa deti😁,1
2647, oh wah keya bat hai seekh rehi ho 😂,1
2648,is randi kutiya ki film nahi dekhni h,0
2649,koi chutiya hi hoga jo naya phone leke uske saath bend test karega hmlog phone lete hai to jaan se jaada sambhal ke rakhte hai khair choro kisi kisi ko baat samaj me v nahi aayega,0
2650,nhi wo sab mene apni jaibon me rkhe han ajkal😀,1
2651,fawad tere ko apni maa chudwana itna maan hai kya indian se randi ke beta,0
2652,"pti ki tarah randiya to nahi hai,na behayayi hai,tujh jesay bharwe apni biwi k numaindagi nahi kartay hai,magar ye apni biwio ki numaindagi khud kr rha hai",0
2653,meri profile per may har dusry bande sy block hu🙂,1
2654,faasla rakhein baad main aapko same feel nahi hota.😒💔,1
2655,hello randdi zaday🖕,0
2656,to aya ja b. c awe bhonkty rethi han ghasti,0
2657,madar chod ha ya,0
2658,"yaar dekho milad krna hai karo, galiya sjani hai sajao lekn hr chezz ki limit hoti hai yawr ab ye log gali me bethy full buffer scene on kiya huwa 'sarkar ki amad mrhaba' abby bhenchod raat ky 11 bj rahy dosrun ky sakon ki gand marna bnd kro",0
2659,  is editing sy acha tha fiverr par account bna lyty 4 paisy hath a jaty 🌚🌚🤦🤦😂😂,1
2660,   mere jatt pr toh jaa hi mat smjh ayi.. .dobara kisi ..jatt pr aaise bt b mt krna caste ko beech ..laakr.. ..neech log .,0
2661,hahahahaha...😂😂. sary mery dushman bny huwy. maff kr den plzzz ap to na kahin😂,1
2662,khuda ka wsta trp ki jaan bhe chor do.  kashmir py show kro.  nrc py kro.  world politics dekho.  inko dekh kr kia milna kia fida ho rha mulk ka,1
2663,chutiya saali or expect dekho kya karty hai,0
2664,o tumhari maa ko kuttay chodain  is  kutti ke bachay ko bahir karo madarchood  sun bhosari ke tu bhi 😠😠😠 #pakvsaus #mytwitteranniversary,0
2665,haan bc pari thi pari hi abhishek bol k jo topic divert kiya na maa kasam sidha ghar hi aagya 😥😭😹,0
2666,haaan danday sy akhrot torany sy adhy sy zyda zaya ho jata hai :(,1
2667, ye kia bat hui ab me ja ra to tm b ja ri huh,1
2668, itney vailey nahi hai..,1
2669,saalay tum log ho b to aisay he.,0
2670, nhi gadhi hi kehta tha pehle or uss drughy ka nam na la,0
2671,opar ya nichy😜 charsi ka pta nhi kahin pe nazrien kahin pe nishana,0
2672,mei ny jana k umeed agr allah sy ho...to wo zaror pori hti hai,1
2673,ye kon s science h,1
2674,shadi kar ln ga,1
2675,rt : bc time pora kr rhy ho ya ye opening ceremony ha?  #psl2020 #psl5comespakistan #pakistansuperleague,0
2676,   me ny apko s/o dia ap inko do chlo shabash,1
2677,  bhai wohi to bol raha hai.. bete humein sirf aam khane se matlab hai har kaam me ungalwaji humein thodi pasand hai.. isliye to har kisika alag alag role hai :d tu kaise samjhega bhikari ;),1
2678,ahm. bohot din apke tweets se mustafeed nhi huwe. ana mubarik ho,1
2679, to ya sab ap he bol do,1
2680,ye khud sali randi hai tabhi to muh fat raha hai,0
2681,sapne me dekha hoga tune yeh episode.🤣🤣🤣🤣🤣🤣 40 ka buddha nakam bekar actor ki aur ek blind fan. is buddhe ka lund to khara bhi nehi hota. drugs ke upar chal rahe he. or us drug addict hijra buddhe ka blind fan ko dekke mujhe hasi arahe. 🤣🤣🤣🤣,0
2682,kyon be dalle aaj kitni haddiyan mil gyi #italianmalkin se jo itna bhaunk rha hai,0
2683,bhenchod emoji dekho konsa lagaya hai 🤣🤣🤣 katay hue lullay se kis baat ki sharam?,0
2684,"under islam anything other than m / f is illegal, the wahhabis in their wisdom decided to fend off attacks by the shia on their hijra and the sharia police by giving cd / hijra special protections. being head of the human rights council saudi introduced the term transgender",1
2685,ya aap ki sister hai ya hijra,0
2686,🤦‍♂️🤦‍♂️fir randdi rona,0
2687, ha ha ha tumhari sui wahi atki hai. tum 70 salo ek time batao jab unemployment ki charcha nhi huyi. economy slow down is normal 2009 m thi 2012 m thi ab 2019 m huyi. world m slow down hai china apne last 30 years ke low level pr h slow down hona ek circulation h,1
2688,hareem shah in last round of her life same like qandeel baloch govt. leaders pray to god ke hareem shah ka mobile toot jay (ameen)     #hareemshah,0
2689,rt :    madharchod akshay  kumar ne teri maa chod kya,0
2690,    me ni smjhaon ga,1
2691, play hi nhi ki abhi😂,1
2692, exams b kisi chiriya ka naam hai tyaari krni hoti hai or jo wele hain wo netflix pe lgy hoty hn hrr single stalker nahi hota behn... 😂😂,1
2693,"ye hamari mumbai he kisike baap ki nahi, jo idhar ayega aur tum jaise bhadvo ke liye metro banayega, chal bhak, areay car shed kabhi nahi banega.",0
2694," aap bemar ho, oh allah shet dy aap ko 🌝💕",1
2695,ye randi kai harakaite bhi deko,0
2696,itne time se kis page per baat ho rahi bakwash kerne se pehle check karo kutch to chaat hi rahe ho khon ek side ko her galti ke liye bhi sahi keh raha hai .. ek baar bhi momta ke against khon nahi bola .,0
2697,last bancher🙇  mio mio mio 😹  teacher ye kon awaz nikal raha ha😡  last bancher😅 ,1
2698,"kyoon k humari qom tabah ho gayee hai, fouji larr nahin sakta, doctor diagnose nahin kar sakta, engineer brt nahin bana sakta, pia, railways, kuch bhe ho jub tak bahir sey koi madad nahin aati kuch bhe nahin ho sakta. yahan tak k safai ka kaam bhe turkish company ko deyna parra.",1
2699,"hahaha 😂🤣 bharwe tu apna dimaghi elaaj karwa wo b bahir k kisi ache hospital se bhutto marr gaya ab kabi zinda nh hoga aur zardari k gandey khoon se paida hone wali gandi nasal jo khud ko bhutto ka waris bata rahi h uski asliyat b ab baa'shaoor awaam jaan gayi h laanti hijre🖐🏿,sexist",0
2700,arsal chootiye please film pe kaam karle yaar bharwe,0
2701,you are a madarchod bhenchod and chutiya chaman,0
2702, yeh sab aap hi khaein gi ?,1
2703, twitter pe hi meet up plan kr lu 😂,1
2704,toh phir apni maa ki phudi usky agy phela rehe ho,0
2705,rt : bhenchod is uber captain ka to right left hi kharab hai.,0
2706,bikul sahi na tera naam modi h naa shah....tu charsi..h,0
2707,gand ma tri baji ki aag lgi ha jo bujhny to aya tha ksi randi towaif da bachy,0
2708,rt : haramzaady hain zong waly😤😤😤,0
2709,  allah pak behan ko istiqamat ata karain per bhai ap thori tc kam karain,1
2710, puchna tha kia time ho gya hay?😀,1
2711,  tu rekh ly baal mere 🙊😹 hawwwwwwwn laro thory se kar lo,1
2712,yaar aap jazbat daikhain bss😭,1
2713,mil jaay ga kya jaldi hai inshallah 😇😇😇,1
2714, 😒😒😒😒 serious nahe tha lena tha main phattan hoo nuqsan ap ko hoga,0
2715,jb tak sb musalman thay to ak doseay say lar rhay thay bech ma ak yahoodi agent a gia is leay sb musalman ak ho gay is kay khelaf  aap ko mari bat achay say samjh a gai ho gi,0
2716,talab talab bs teri hai muja nashon ma nasha banka... ,1
2717,iski maa ka bc yeh tik tok kb band hoga,0
2718,    pata ni kes bat ka bdla leya hai ap ny mere se es ko mention kr k,1
2719,nkl bsdk ....... ye to no.he btayen gai bharwe . ...kheen ka,0
2720, yeh to sab kuch ho chuka ab samjahanein ka kiya faeida,1
2721,"pls, where is map office. kindly avail me their physical address and other contact information. i need to visit their office to sort out some important issues regarding my house at ahmaddiya, ojokoro lga.",1
2722,"can anyone confirm it, who is current dgispr ha babar iftakhar or maj gen asif ghafoor? if asif ghafoor is not working as dg, why he gave such statement whereas maj gen babar is responsible for this work being #dgispr",1
2723,fazalundo tu ek randi ki olad hai..  teri pan nu yawa mai harami di nasal,0
2724, ji meri ghr me jo aaj ldayi hui h agar meri galti h to mujhe maaf kardo msg please maaf kardo papa..,1
2725,don’t know that ahmadiya are not muslims according to 99% of muslim scholars 🤫,1
2726,bhenchod gun law implementation  krlo pehly tum.,0
2727,o ja gashti dia bachya,0
2728,ghr mein chota bai hai bhen hai  amma.hein  gazurg hein  un sub ko chod kr hum se bt krne ka koe faida,1
2729,mam kindly do tell me in multan where orat march is being organised as i want to participate in a march,1
2730,ap log dekh lena ye bossriwale jeet bhi jayenge bc delhi walo ko free ka khana ha fer gdp ko rona ha,0
2731,"hadson ki jad mein hain toh kya muskurana chor dein, jaljalon ke khauf se kya ghar banana chor dein.",1
2732,"rt : kitne vaade, kitni baatein baaki hain kitne din aur, kitni raatein baaki hain.",1
2733,hosh mein aakar baay karo shari qawaneen mera rab nay banaya hein in par tabsaroun ki gunjaish mahi pagal aurat,0
2734,"hogai izzat? mera jism meri marzi jc ghaleez or ghatiya terminologies hamare muslim muashrey me dene ki koshish me aapki so-called,vahiyat or ikhlaq se giri support ko khud ne hi reject kardiya.  apne yahoodi gods ko khush krne k liey kuch or karien",0
2735,tm randi ho tm se har koi darta hai bitch 😡,0
2736,a for akhrot,1
2737,"yakeen krain ye banda meri good books me tha, but khan pe fazool bhaunk bhaunk k pta nhi ye kia sabit krna chahta hai. dfa ho kutti nsal dya",0
2738,rt : muze to apne aap per sharm aa rahi hai  main kon si dunia me rahti hu. #jacsimfever,0
2739,iqra idr mostly aise he log han ya to umber se jaya na kren ya phr chup kr jaya kren q k ap tweet krti han to at least mujy or tension hti jb ma ak mazeed aisa beghairat insan daikhta jisk ghr me koi maa behn ni ha isly wo sae behave ni krta ladies se.....,0
2740,      gharidah ka jism pure pakistan ki marzi please add this slogan,0
2741,aisay koi gashti k bachay hain bhrway maa yawanay lun khanay k aik dusray ka whatsapp no. leak kr k apney aap ko boht bara koi superstar smjh rhay hein. o lanat bae tum logo ki paidaish pr jo zindagi guzar gyi r jo anay wali hai sab pe lanat hai bae kesay tum suar ho bhenchodo.,0
2742,akhrot tut jayein😉,1
2743, ye akhrot pagal o gaya hai 😂,0
2744,in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,0
2745,shehbaaz:-paras tere night suits itne famous hai na. sb poochte hai ye kaun satrangi sa banda aya hai 😂😂  punjab dekhna tha na paras ko. dekh le  #shehnaazgill #bb13 #biggboss13,1
2746,meri jism meri marzi is a slogan that hv the different meanings .,1
2747,😂😂😂😂bhenchod kuch neta to pani se electricity alag karke pani ko kamjor btate hai 😂😂,0
2748, mobile mai option hota hai setting ka ap wahan ja k kr lo apni setting  hahahahaha,1
2749,bandr ke padne se kch nahi hota,0
2750, unko kahin aur try karna hoga...khyr mujhy sona hay ab,1
2751,kutte bootha bnd rkhea kr  kus din pehla tu bhonkea c na v sana da name nahi lvega avde gnde mooho   fr ni httda   punjab de naam te kalank  bootha bnd rkh,0
2752,yeh reach na aany ka neteeja hai bas yaar😭😂😂,1
2753,honestly i am liking shehbaz 😂 laga raha hai blind mind ki!  tu flip matt marna ! zuban se mukarna matt!,1
2754,hence proved  hassan bhai is saal valentines celebrate krrhy hain 😂❤️,1
